job_seed,job_model,job_scheme_types,job_elt_type,"N","time","model","type","backend","elt_type"
10,SimpleMixture,ZJA,Float32,4,0.263915879,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,8,0.305919259,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,16,0.202913454,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,32,0.242915261,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,64,0.231928275,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,128,0.403904627,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,256,0.34490515,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,512,0.326922031,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,1024,1.319982933,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,2048,0.751907863,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,4096,0.42091411,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,8192,0.559909224,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,16384,0.387965488,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,32768,0.412783784,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,65536,0.705916079,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,131072,0.686916203,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,262144,0.889918683,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,524288,0.898214352,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,1048576,1.454613174,"SimpleMixture",ZJA,GPU,"Float32"
10,SimpleMixture,ZJA,Float32,2097152,1.780919327,"SimpleMixture",ZJA,GPU,"Float32"
10,Unid,SAIS,Float32,1,0.000230792,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,2,0.000407021,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,4,0.000743089,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,8,0.174488423,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,16,0.002558226,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,32,0.005068723,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,64,0.009844373,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,128,0.020032969,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,256,0.040305526,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,512,0.080651481,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,1024,0.166761035,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,2048,0.320420756,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,4096,0.624998789,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,8192,1.253449637,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,16384,2.503211954,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,32768,5.737812475,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,65536,10.755260476,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,131072,20.33241623,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,262144,40.826901921,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,524288,80.518842663,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,1048576,160.73240592,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,2097152,321.761561815,"Unid",SAIS,CPU,"Float32"
10,Unid,SAIS,Float32,1,0.026938,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,2,0.013990118,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,4,0.013989907,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,8,0.013971348,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,16,0.0139653,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,32,0.013973182,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,64,0.013945069,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,128,0.0139456,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,256,0.013951001,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,512,0.013980994,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,1024,0.006006411,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,2048,0.038260271,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,4096,0.035823257,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,8192,0.028029972,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,16384,0.045125552,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,32768,0.029430536,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,65536,0.064979278,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,131072,0.08397411,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,262144,0.120955561,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,524288,0.251632854,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,1048576,0.521968755,"Unid",SAIS,GPU,"Float32"
10,Unid,SAIS,Float32,2097152,1.087985463,"Unid",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,1,0.002763354,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,2,0.004837975,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,4,0.009334674,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,8,0.020202458,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,16,0.040918195,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,32,0.273571626,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,64,0.161477877,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,128,0.326819898,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,256,0.650120255,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,512,1.306840556,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,1024,2.611262165,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,2048,5.22551963,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,4096,10.541039038,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,8192,20.921420638,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,16384,41.832900188,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,32768,83.618196436,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,65536,167.203140652,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,131072,335.001639165,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,262144,668.933670018,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,524288,1338.3677158,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,1048576,2675.15081276,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,2097152,5380.087482529,"SimpleMixture",SAIS,CPU,"Float32"
1,SimpleMixture,SAIS,Float32,1,0.035972047,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,2,0.024995056,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,4,0.037967865,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,8,0.03597778,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,16,0.035998283,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,32,0.035995818,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,64,0.035967547,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,128,0.036009155,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,256,0.036979519,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,512,0.036993553,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,1024,0.036958116,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,2048,0.037962162,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,4096,0.045462214,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,8192,0.037336905,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,16384,0.036250013,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,32768,0.058939876,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,65536,0.115070313,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,131072,0.217225394,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,262144,0.337964205,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,524288,0.609975344,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,1048576,1.247001677,"SimpleMixture",SAIS,GPU,"Float32"
1,SimpleMixture,SAIS,Float32,2097152,2.958164282,"SimpleMixture",SAIS,GPU,"Float32"
7,Unid,SAIS,Float64,1,0.000157624,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,2,0.000324419,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,4,0.000586262,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,8,0.092361152,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,16,0.002022682,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,32,0.003920946,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,64,0.007722626,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,128,0.015292448,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,256,0.032492361,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,512,0.062077861,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,1024,0.126031368,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,2048,0.256148694,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,4096,0.495877982,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,8192,0.987817244,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,16384,1.986187286,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,32768,4.221707832,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,65536,8.138699599,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,131072,16.078543204,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,262144,31.940329453,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,524288,64.074774464,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,1048576,127.047559218,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,2097152,255.434621419,"Unid",SAIS,CPU,"Float64"
7,Unid,SAIS,Float64,1,0.013962933,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,2,0.013968025,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,4,0.013971772,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,8,0.005784533,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,16,0.013975191,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,32,0.013981298,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,64,0.013980027,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,128,0.013984288,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,256,0.013989112,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,512,0.013991863,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,1024,0.026818389,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,2048,0.012440027,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,4096,0.036788968,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,8192,0.014941598,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,16384,0.018284746,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,32768,0.057977242,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,65536,0.088975125,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,131072,0.125978311,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,262144,0.224309246,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,524288,0.438956172,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,1048576,0.901969516,"Unid",SAIS,GPU,"Float64"
7,Unid,SAIS,Float64,2097152,1.882979748,"Unid",SAIS,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,1,0.000187388,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,2,0.000584981,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,4,0.001401511,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,8,0.005344684,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,16,0.009534929,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,32,0.023262495,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,64,0.042816024,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,128,0.08486743,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,256,0.223054174,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,512,0.534577165,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,1024,1.141765713,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,2048,1.942974087,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,4096,3.81882371,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,8192,7.62717429,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,16384,16.379118117,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,32768,32.68466902,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,65536,65.290792684,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,131072,130.838037891,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,262144,261.113432097,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,524288,522.09180751,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,1048576,1043.050629332,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,2097152,2087.735631495,"SimpleMixture",ZJA,CPU,"Float64"
4,SimpleMixture,ZJA,Float64,1,0.062149399,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,2,0.100556384,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,4,0.211942659,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,8,0.348956849,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,16,0.290943139,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,32,0.433956752,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,64,0.369965938,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,128,0.416958445,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,256,0.537969956,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,512,0.56591316,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,1024,1.625951253,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,2048,0.677969596,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,4096,0.601924107,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,8192,0.628928922,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,16384,0.65293553,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,32768,0.718928371,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,65536,0.881911645,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,131072,0.744914946,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,262144,1.006924884,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,524288,1.368930946,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,1048576,1.916222384,"SimpleMixture",ZJA,GPU,"Float64"
4,SimpleMixture,ZJA,Float64,2097152,3.260469191,"SimpleMixture",ZJA,GPU,"Float64"
3,Unid,SAIS,Float32,1,0.00021013,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,2,0.000398135,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,4,0.000749466,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,8,0.174444249,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,16,0.002566809,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,32,0.004987658,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,64,0.010083269,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,128,0.020231076,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,256,0.040255698,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,512,0.080409226,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,1024,0.169389874,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,2048,0.322404355,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,4096,0.634702389,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,8192,1.269215329,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,16384,2.538599225,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,32768,5.814165381,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,65536,10.88942265,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,131072,20.576754111,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,262144,41.329588353,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,524288,81.644963506,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,1048576,163.171581688,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,2097152,325.813242744,"Unid",SAIS,CPU,"Float32"
3,Unid,SAIS,Float32,1,0.015960973,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,2,0.013951462,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,4,0.013983286,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,8,0.026974604,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,16,0.0139801,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,32,0.013977782,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,64,0.013980266,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,128,0.013983553,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,256,0.013983256,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,512,0.014000553,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,1024,0.013815646,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,2048,0.014226306,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,4096,0.013823416,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,8192,0.014839469,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,16384,0.027121151,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,32768,0.01823204,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,65536,0.058977201,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,131072,0.083976094,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,262144,0.121926837,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,524288,0.24726145,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,1048576,0.517972932,"Unid",SAIS,GPU,"Float32"
3,Unid,SAIS,Float32,2097152,1.087980603,"Unid",SAIS,GPU,"Float32"
8,SimpleMixture,ZJA,Float64,1,0.000171453,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,2,0.00052518,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,4,0.001506467,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,8,0.006988966,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,16,0.007843986,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,32,0.024160415,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,64,0.054326265,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,128,0.110428293,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,256,0.240048703,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,512,0.531865168,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,1024,1.129178477,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,2048,2.070838076,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,4096,4.121369029,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,8192,8.205310564,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,16384,16.389346421,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,32768,32.776205261,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,65536,65.425056588,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,131072,131.256623903,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,262144,261.160896642,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,524288,522.455910776,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,1048576,1045.382908447,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,2097152,2090.42048688,"SimpleMixture",ZJA,CPU,"Float64"
8,SimpleMixture,ZJA,Float64,1,0.047039683,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,2,0.151611098,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,4,0.173943218,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,8,0.466956241,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,16,1.60797856,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,32,0.419900862,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,64,0.496930302,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,128,0.480941687,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,256,0.591945407,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,512,0.499951686,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,1024,1.656443068,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,2048,0.684501654,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,4096,0.721926133,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,8192,0.672947028,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,16384,0.710921643,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,32768,0.643930875,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,65536,0.674591619,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,131072,0.847255596,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,262144,0.958918098,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,524288,1.304914282,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,1048576,1.899956885,"SimpleMixture",ZJA,GPU,"Float64"
8,SimpleMixture,ZJA,Float64,2097152,3.197921757,"SimpleMixture",ZJA,GPU,"Float64"
10,Unid,ZJA,Float32,1,0.000119892,"Unid",ZJA,CPU,"Float32"
10,Unid,ZJA,Float32,2,0.000499223,"Unid",ZJA,CPU,"Float32"
10,Unid,ZJA,Float32,4,0.000416476,"Unid",ZJA,CPU,"Float32"
10,Unid,ZJA,Float32,8,0.002630226,"Unid",ZJA,CPU,"Float32"
10,Unid,ZJA,Float32,16,0.003200263,"Unid",ZJA,CPU,"Float32"
10,Unid,ZJA,Float32,32,0.005717079,"Unid",ZJA,CPU,"Float32"
10,Unid,ZJA,Float32,64,0.019374094,"Unid",ZJA,CPU,"Float32"
